,0,1
2520,0.25,0.2
2521,0.25,0.21
2522,0.25,0.22
2523,0.25,0.23
2524,0.25,0.24
2525,0.25,0.25
2526,0.25,0.26
2527,0.25,0.27
2528,0.25,0.28
2529,0.25,0.29
2530,0.25,0.3
2531,0.25,0.31
2532,0.25,0.32
2533,0.25,0.33
2534,0.25,0.34
2535,0.25,0.35000000000000003
2536,0.25,0.36
2537,0.25,0.37
2538,0.25,0.38
2539,0.25,0.39
2540,0.25,0.4
2541,0.25,0.41000000000000003
2542,0.25,0.42
2543,0.25,0.43
2544,0.25,0.44
2545,0.25,0.45
2546,0.25,0.46
2547,0.25,0.47000000000000003
2548,0.25,0.48
2549,0.25,0.49
2550,0.25,0.5
2551,0.25,0.51
2552,0.25,0.52
2553,0.25,0.53
2554,0.25,0.54
2555,0.25,0.55
2556,0.25,0.56
2557,0.25,0.5700000000000001
2558,0.25,0.58
2559,0.25,0.59
2560,0.25,0.6
2561,0.25,0.61
2562,0.25,0.62
2563,0.25,0.63
2564,0.25,0.64
2565,0.25,0.65
2566,0.25,0.66
2567,0.25,0.67
2568,0.25,0.68
2569,0.25,0.6900000000000001
2570,0.25,0.7000000000000001
2571,0.25,0.71
2572,0.25,0.72
2573,0.25,0.73
2574,0.25,0.74
2575,0.25,0.75
2576,0.25,0.76
2577,0.25,0.77
2578,0.25,0.78
2579,0.25,0.79
2580,0.25,0.8
2581,0.25,0.81
2582,0.25,0.8200000000000001
2583,0.25,0.8300000000000001
2584,0.25,0.84
2585,0.25,0.85
2586,0.25,0.86
2587,0.25,0.87
2588,0.25,0.88
2589,0.25,0.89
2590,0.25,0.9
2591,0.25,0.91
2592,0.25,0.92
2593,0.25,0.93
2594,0.25,0.9400000000000001
2595,0.25,0.9500000000000001
2596,0.25,0.96
2597,0.25,0.97
2598,0.25,0.98
2599,0.25,0.99
2600,0.26,0.0
2601,0.26,0.01
2602,0.26,0.02
2603,0.26,0.03
2604,0.26,0.04
2605,0.26,0.05
2606,0.26,0.06
2607,0.26,0.07
2608,0.26,0.08
2609,0.26,0.09
2610,0.26,0.1
2611,0.26,0.11
2612,0.26,0.12
2613,0.26,0.13
2614,0.26,0.14
2615,0.26,0.15
2616,0.26,0.16
2617,0.26,0.17
2618,0.26,0.18
2619,0.26,0.19
2620,0.26,0.2
2621,0.26,0.21
2622,0.26,0.22
2623,0.26,0.23
2624,0.26,0.24
2625,0.26,0.25
2626,0.26,0.26
2627,0.26,0.27
2628,0.26,0.28
2629,0.26,0.29
2630,0.26,0.3
2631,0.26,0.31
2632,0.26,0.32
2633,0.26,0.33
2634,0.26,0.34
2635,0.26,0.35000000000000003
2636,0.26,0.36
2637,0.26,0.37
2638,0.26,0.38
2639,0.26,0.39
2640,0.26,0.4
2641,0.26,0.41000000000000003
2642,0.26,0.42
2643,0.26,0.43
2644,0.26,0.44
2645,0.26,0.45
2646,0.26,0.46
2647,0.26,0.47000000000000003
2648,0.26,0.48
2649,0.26,0.49
2650,0.26,0.5
2651,0.26,0.51
2652,0.26,0.52
2653,0.26,0.53
2654,0.26,0.54
2655,0.26,0.55
2656,0.26,0.56
2657,0.26,0.5700000000000001
2658,0.26,0.58
2659,0.26,0.59
2660,0.26,0.6
2661,0.26,0.61
2662,0.26,0.62
2663,0.26,0.63
2664,0.26,0.64
2665,0.26,0.65
2666,0.26,0.66
2667,0.26,0.67
2668,0.26,0.68
2669,0.26,0.6900000000000001
2670,0.26,0.7000000000000001
2671,0.26,0.71
2672,0.26,0.72
2673,0.26,0.73
2674,0.26,0.74
2675,0.26,0.75
2676,0.26,0.76
2677,0.26,0.77
2678,0.26,0.78
2679,0.26,0.79
2680,0.26,0.8
2681,0.26,0.81
2682,0.26,0.8200000000000001
2683,0.26,0.8300000000000001
2684,0.26,0.84
2685,0.26,0.85
2686,0.26,0.86
2687,0.26,0.87
2688,0.26,0.88
2689,0.26,0.89
2690,0.26,0.9
2691,0.26,0.91
2692,0.26,0.92
2693,0.26,0.93
2694,0.26,0.9400000000000001
2695,0.26,0.9500000000000001
2696,0.26,0.96
2697,0.26,0.97
2698,0.26,0.98
2699,0.26,0.99
2700,0.27,0.0
2701,0.27,0.01
2702,0.27,0.02
2703,0.27,0.03
2704,0.27,0.04
2705,0.27,0.05
2706,0.27,0.06
2707,0.27,0.07
2708,0.27,0.08
2709,0.27,0.09
2710,0.27,0.1
2711,0.27,0.11
2712,0.27,0.12
2713,0.27,0.13
2714,0.27,0.14
2715,0.27,0.15
2716,0.27,0.16
2717,0.27,0.17
2718,0.27,0.18
2719,0.27,0.19
2720,0.27,0.2
2721,0.27,0.21
2722,0.27,0.22
2723,0.27,0.23
2724,0.27,0.24
2725,0.27,0.25
2726,0.27,0.26
2727,0.27,0.27
2728,0.27,0.28
2729,0.27,0.29
2730,0.27,0.3
2731,0.27,0.31
2732,0.27,0.32
2733,0.27,0.33
2734,0.27,0.34
2735,0.27,0.35000000000000003
2736,0.27,0.36
2737,0.27,0.37
2738,0.27,0.38
2739,0.27,0.39
2740,0.27,0.4
2741,0.27,0.41000000000000003
2742,0.27,0.42
2743,0.27,0.43
2744,0.27,0.44
2745,0.27,0.45
2746,0.27,0.46
2747,0.27,0.47000000000000003
2748,0.27,0.48
2749,0.27,0.49
2750,0.27,0.5
2751,0.27,0.51
2752,0.27,0.52
2753,0.27,0.53
2754,0.27,0.54
2755,0.27,0.55
2756,0.27,0.56
2757,0.27,0.5700000000000001
2758,0.27,0.58
2759,0.27,0.59
2760,0.27,0.6
2761,0.27,0.61
2762,0.27,0.62
2763,0.27,0.63
2764,0.27,0.64
2765,0.27,0.65
2766,0.27,0.66
2767,0.27,0.67
2768,0.27,0.68
2769,0.27,0.6900000000000001
2770,0.27,0.7000000000000001
2771,0.27,0.71
2772,0.27,0.72
2773,0.27,0.73
2774,0.27,0.74
2775,0.27,0.75
2776,0.27,0.76
2777,0.27,0.77
2778,0.27,0.78
2779,0.27,0.79
2780,0.27,0.8
2781,0.27,0.81
2782,0.27,0.8200000000000001
2783,0.27,0.8300000000000001
2784,0.27,0.84
2785,0.27,0.85
2786,0.27,0.86
2787,0.27,0.87
2788,0.27,0.88
2789,0.27,0.89
2790,0.27,0.9
2791,0.27,0.91
2792,0.27,0.92
2793,0.27,0.93
2794,0.27,0.9400000000000001
2795,0.27,0.9500000000000001
2796,0.27,0.96
2797,0.27,0.97
2798,0.27,0.98
2799,0.27,0.99
2800,0.28,0.0
2801,0.28,0.01
2802,0.28,0.02
2803,0.28,0.03
2804,0.28,0.04
2805,0.28,0.05
2806,0.28,0.06
2807,0.28,0.07
2808,0.28,0.08
2809,0.28,0.09
2810,0.28,0.1
2811,0.28,0.11
2812,0.28,0.12
2813,0.28,0.13
2814,0.28,0.14
2815,0.28,0.15
2816,0.28,0.16
2817,0.28,0.17
2818,0.28,0.18
2819,0.28,0.19
2820,0.28,0.2
2821,0.28,0.21
2822,0.28,0.22
2823,0.28,0.23
2824,0.28,0.24
2825,0.28,0.25
2826,0.28,0.26
2827,0.28,0.27
2828,0.28,0.28
2829,0.28,0.29
2830,0.28,0.3
2831,0.28,0.31
2832,0.28,0.32
2833,0.28,0.33
2834,0.28,0.34
2835,0.28,0.35000000000000003
2836,0.28,0.36
2837,0.28,0.37
2838,0.28,0.38
2839,0.28,0.39
2840,0.28,0.4
2841,0.28,0.41000000000000003
2842,0.28,0.42
2843,0.28,0.43
2844,0.28,0.44
2845,0.28,0.45
2846,0.28,0.46
2847,0.28,0.47000000000000003
2848,0.28,0.48
2849,0.28,0.49
2850,0.28,0.5
2851,0.28,0.51
2852,0.28,0.52
2853,0.28,0.53
2854,0.28,0.54
2855,0.28,0.55
2856,0.28,0.56
2857,0.28,0.5700000000000001
2858,0.28,0.58
2859,0.28,0.59
2860,0.28,0.6
2861,0.28,0.61
2862,0.28,0.62
2863,0.28,0.63
2864,0.28,0.64
2865,0.28,0.65
2866,0.28,0.66
2867,0.28,0.67
2868,0.28,0.68
2869,0.28,0.6900000000000001
2870,0.28,0.7000000000000001
2871,0.28,0.71
2872,0.28,0.72
2873,0.28,0.73
2874,0.28,0.74
2875,0.28,0.75
2876,0.28,0.76
2877,0.28,0.77
2878,0.28,0.78
2879,0.28,0.79
2880,0.28,0.8
2881,0.28,0.81
2882,0.28,0.8200000000000001
2883,0.28,0.8300000000000001
2884,0.28,0.84
2885,0.28,0.85
2886,0.28,0.86
2887,0.28,0.87
2888,0.28,0.88
2889,0.28,0.89
2890,0.28,0.9
2891,0.28,0.91
2892,0.28,0.92
2893,0.28,0.93
2894,0.28,0.9400000000000001
2895,0.28,0.9500000000000001
2896,0.28,0.96
2897,0.28,0.97
2898,0.28,0.98
2899,0.28,0.99
2900,0.29,0.0
2901,0.29,0.01
2902,0.29,0.02
2903,0.29,0.03
2904,0.29,0.04
2905,0.29,0.05
2906,0.29,0.06
2907,0.29,0.07
2908,0.29,0.08
2909,0.29,0.09
2910,0.29,0.1
2911,0.29,0.11
2912,0.29,0.12
2913,0.29,0.13
2914,0.29,0.14
2915,0.29,0.15
2916,0.29,0.16
2917,0.29,0.17
2918,0.29,0.18
2919,0.29,0.19
2920,0.29,0.2
2921,0.29,0.21
2922,0.29,0.22
2923,0.29,0.23
2924,0.29,0.24
2925,0.29,0.25
2926,0.29,0.26
2927,0.29,0.27
2928,0.29,0.28
2929,0.29,0.29
2930,0.29,0.3
2931,0.29,0.31
2932,0.29,0.32
2933,0.29,0.33
2934,0.29,0.34
2935,0.29,0.35000000000000003
2936,0.29,0.36
2937,0.29,0.37
2938,0.29,0.38
2939,0.29,0.39
2940,0.29,0.4
2941,0.29,0.41000000000000003
2942,0.29,0.42
2943,0.29,0.43
2944,0.29,0.44
2945,0.29,0.45
2946,0.29,0.46
2947,0.29,0.47000000000000003
2948,0.29,0.48
2949,0.29,0.49
2950,0.29,0.5
2951,0.29,0.51
2952,0.29,0.52
2953,0.29,0.53
2954,0.29,0.54
2955,0.29,0.55
2956,0.29,0.56
2957,0.29,0.5700000000000001
2958,0.29,0.58
2959,0.29,0.59
2960,0.29,0.6
2961,0.29,0.61
2962,0.29,0.62
2963,0.29,0.63
2964,0.29,0.64
2965,0.29,0.65
2966,0.29,0.66
2967,0.29,0.67
2968,0.29,0.68
2969,0.29,0.6900000000000001
2970,0.29,0.7000000000000001
2971,0.29,0.71
2972,0.29,0.72
2973,0.29,0.73
2974,0.29,0.74
2975,0.29,0.75
2976,0.29,0.76
2977,0.29,0.77
2978,0.29,0.78
2979,0.29,0.79
2980,0.29,0.8
2981,0.29,0.81
2982,0.29,0.8200000000000001
2983,0.29,0.8300000000000001
2984,0.29,0.84
2985,0.29,0.85
2986,0.29,0.86
2987,0.29,0.87
2988,0.29,0.88
2989,0.29,0.89
2990,0.29,0.9
2991,0.29,0.91
2992,0.29,0.92
2993,0.29,0.93
2994,0.29,0.9400000000000001
2995,0.29,0.9500000000000001
2996,0.29,0.96
2997,0.29,0.97
2998,0.29,0.98
2999,0.29,0.99
3000,0.3,0.0
3001,0.3,0.01
3002,0.3,0.02
3003,0.3,0.03
3004,0.3,0.04
3005,0.3,0.05
3006,0.3,0.06
3007,0.3,0.07
3008,0.3,0.08
3009,0.3,0.09
3010,0.3,0.1
3011,0.3,0.11
3012,0.3,0.12
3013,0.3,0.13
3014,0.3,0.14
3015,0.3,0.15
3016,0.3,0.16
3017,0.3,0.17
3018,0.3,0.18
3019,0.3,0.19
3020,0.3,0.2
3021,0.3,0.21
3022,0.3,0.22
3023,0.3,0.23
3024,0.3,0.24
3025,0.3,0.25
3026,0.3,0.26
3027,0.3,0.27
3028,0.3,0.28
3029,0.3,0.29
3030,0.3,0.3
3031,0.3,0.31
3032,0.3,0.32
3033,0.3,0.33
3034,0.3,0.34
3035,0.3,0.35000000000000003
3036,0.3,0.36
3037,0.3,0.37
3038,0.3,0.38
3039,0.3,0.39
3040,0.3,0.4
3041,0.3,0.41000000000000003
3042,0.3,0.42
3043,0.3,0.43
3044,0.3,0.44
3045,0.3,0.45
3046,0.3,0.46
3047,0.3,0.47000000000000003
3048,0.3,0.48
3049,0.3,0.49
3050,0.3,0.5
3051,0.3,0.51
3052,0.3,0.52
3053,0.3,0.53
3054,0.3,0.54
3055,0.3,0.55
3056,0.3,0.56
3057,0.3,0.5700000000000001
3058,0.3,0.58
3059,0.3,0.59
3060,0.3,0.6
3061,0.3,0.61
3062,0.3,0.62
3063,0.3,0.63
3064,0.3,0.64
3065,0.3,0.65
3066,0.3,0.66
3067,0.3,0.67
3068,0.3,0.68
3069,0.3,0.6900000000000001
3070,0.3,0.7000000000000001
3071,0.3,0.71
3072,0.3,0.72
3073,0.3,0.73
3074,0.3,0.74
3075,0.3,0.75
3076,0.3,0.76
3077,0.3,0.77
3078,0.3,0.78
3079,0.3,0.79
3080,0.3,0.8
3081,0.3,0.81
3082,0.3,0.8200000000000001
3083,0.3,0.8300000000000001
3084,0.3,0.84
3085,0.3,0.85
3086,0.3,0.86
3087,0.3,0.87
3088,0.3,0.88
3089,0.3,0.89
3090,0.3,0.9
3091,0.3,0.91
3092,0.3,0.92
3093,0.3,0.93
3094,0.3,0.9400000000000001
3095,0.3,0.9500000000000001
3096,0.3,0.96
3097,0.3,0.97
3098,0.3,0.98
3099,0.3,0.99
3100,0.31,0.0
3101,0.31,0.01
3102,0.31,0.02
3103,0.31,0.03
3104,0.31,0.04
3105,0.31,0.05
3106,0.31,0.06
3107,0.31,0.07
3108,0.31,0.08
3109,0.31,0.09
3110,0.31,0.1
3111,0.31,0.11
3112,0.31,0.12
3113,0.31,0.13
3114,0.31,0.14
3115,0.31,0.15
3116,0.31,0.16
3117,0.31,0.17
3118,0.31,0.18
3119,0.31,0.19
3120,0.31,0.2
3121,0.31,0.21
3122,0.31,0.22
3123,0.31,0.23
3124,0.31,0.24
3125,0.31,0.25
3126,0.31,0.26
3127,0.31,0.27
3128,0.31,0.28
3129,0.31,0.29
3130,0.31,0.3
3131,0.31,0.31
3132,0.31,0.32
3133,0.31,0.33
3134,0.31,0.34
3135,0.31,0.35000000000000003
3136,0.31,0.36
3137,0.31,0.37
3138,0.31,0.38
3139,0.31,0.39
3140,0.31,0.4
3141,0.31,0.41000000000000003
3142,0.31,0.42
3143,0.31,0.43
3144,0.31,0.44
3145,0.31,0.45
3146,0.31,0.46
3147,0.31,0.47000000000000003
3148,0.31,0.48
3149,0.31,0.49
3150,0.31,0.5
3151,0.31,0.51
3152,0.31,0.52
3153,0.31,0.53
3154,0.31,0.54
3155,0.31,0.55
3156,0.31,0.56
3157,0.31,0.5700000000000001
3158,0.31,0.58
3159,0.31,0.59
3160,0.31,0.6
3161,0.31,0.61
3162,0.31,0.62
3163,0.31,0.63
3164,0.31,0.64
3165,0.31,0.65
3166,0.31,0.66
3167,0.31,0.67
3168,0.31,0.68
3169,0.31,0.6900000000000001
3170,0.31,0.7000000000000001
3171,0.31,0.71
3172,0.31,0.72
3173,0.31,0.73
3174,0.31,0.74
3175,0.31,0.75
3176,0.31,0.76
3177,0.31,0.77
3178,0.31,0.78
3179,0.31,0.79
3180,0.31,0.8
3181,0.31,0.81
3182,0.31,0.8200000000000001
3183,0.31,0.8300000000000001
3184,0.31,0.84
3185,0.31,0.85
3186,0.31,0.86
3187,0.31,0.87
3188,0.31,0.88
3189,0.31,0.89
3190,0.31,0.9
3191,0.31,0.91
3192,0.31,0.92
3193,0.31,0.93
3194,0.31,0.9400000000000001
3195,0.31,0.9500000000000001
3196,0.31,0.96
3197,0.31,0.97
3198,0.31,0.98
3199,0.31,0.99
3200,0.32,0.0
3201,0.32,0.01
3202,0.32,0.02
3203,0.32,0.03
3204,0.32,0.04
3205,0.32,0.05
3206,0.32,0.06
3207,0.32,0.07
3208,0.32,0.08
3209,0.32,0.09
3210,0.32,0.1
3211,0.32,0.11
3212,0.32,0.12
3213,0.32,0.13
3214,0.32,0.14
3215,0.32,0.15
3216,0.32,0.16
3217,0.32,0.17
3218,0.32,0.18
3219,0.32,0.19
3220,0.32,0.2
3221,0.32,0.21
3222,0.32,0.22
3223,0.32,0.23
3224,0.32,0.24
3225,0.32,0.25
3226,0.32,0.26
3227,0.32,0.27
3228,0.32,0.28
3229,0.32,0.29
3230,0.32,0.3
3231,0.32,0.31
3232,0.32,0.32
3233,0.32,0.33
3234,0.32,0.34
3235,0.32,0.35000000000000003
3236,0.32,0.36
3237,0.32,0.37
3238,0.32,0.38
3239,0.32,0.39
3240,0.32,0.4
3241,0.32,0.41000000000000003
3242,0.32,0.42
3243,0.32,0.43
3244,0.32,0.44
3245,0.32,0.45
3246,0.32,0.46
3247,0.32,0.47000000000000003
3248,0.32,0.48
3249,0.32,0.49
3250,0.32,0.5
3251,0.32,0.51
3252,0.32,0.52
3253,0.32,0.53
3254,0.32,0.54
3255,0.32,0.55
3256,0.32,0.56
3257,0.32,0.5700000000000001
3258,0.32,0.58
3259,0.32,0.59
3260,0.32,0.6
3261,0.32,0.61
3262,0.32,0.62
3263,0.32,0.63
3264,0.32,0.64
3265,0.32,0.65
3266,0.32,0.66
3267,0.32,0.67
3268,0.32,0.68
3269,0.32,0.6900000000000001
3270,0.32,0.7000000000000001
3271,0.32,0.71
3272,0.32,0.72
3273,0.32,0.73
3274,0.32,0.74
3275,0.32,0.75
3276,0.32,0.76
3277,0.32,0.77
3278,0.32,0.78
3279,0.32,0.79
3280,0.32,0.8
3281,0.32,0.81
3282,0.32,0.8200000000000001
3283,0.32,0.8300000000000001
3284,0.32,0.84
3285,0.32,0.85
3286,0.32,0.86
3287,0.32,0.87
3288,0.32,0.88
3289,0.32,0.89
3290,0.32,0.9
3291,0.32,0.91
3292,0.32,0.92
3293,0.32,0.93
3294,0.32,0.9400000000000001
3295,0.32,0.9500000000000001
3296,0.32,0.96
3297,0.32,0.97
3298,0.32,0.98
3299,0.32,0.99
3300,0.33,0.0
3301,0.33,0.01
3302,0.33,0.02
3303,0.33,0.03
3304,0.33,0.04
3305,0.33,0.05
3306,0.33,0.06
3307,0.33,0.07
3308,0.33,0.08
3309,0.33,0.09
3310,0.33,0.1
3311,0.33,0.11
3312,0.33,0.12
3313,0.33,0.13
3314,0.33,0.14
3315,0.33,0.15
3316,0.33,0.16
3317,0.33,0.17
3318,0.33,0.18
3319,0.33,0.19
3320,0.33,0.2
3321,0.33,0.21
3322,0.33,0.22
3323,0.33,0.23
3324,0.33,0.24
3325,0.33,0.25
3326,0.33,0.26
3327,0.33,0.27
3328,0.33,0.28
3329,0.33,0.29
3330,0.33,0.3
3331,0.33,0.31
3332,0.33,0.32
3333,0.33,0.33
3334,0.33,0.34
3335,0.33,0.35000000000000003
3336,0.33,0.36
3337,0.33,0.37
3338,0.33,0.38
3339,0.33,0.39
3340,0.33,0.4
3341,0.33,0.41000000000000003
3342,0.33,0.42
3343,0.33,0.43
3344,0.33,0.44
3345,0.33,0.45
3346,0.33,0.46
3347,0.33,0.47000000000000003
3348,0.33,0.48
3349,0.33,0.49
3350,0.33,0.5
3351,0.33,0.51
3352,0.33,0.52
3353,0.33,0.53
3354,0.33,0.54
3355,0.33,0.55
3356,0.33,0.56
3357,0.33,0.5700000000000001
3358,0.33,0.58
3359,0.33,0.59
3360,0.33,0.6
3361,0.33,0.61
3362,0.33,0.62
3363,0.33,0.63
3364,0.33,0.64
3365,0.33,0.65
3366,0.33,0.66
3367,0.33,0.67
3368,0.33,0.68
3369,0.33,0.6900000000000001
3370,0.33,0.7000000000000001
3371,0.33,0.71
3372,0.33,0.72
3373,0.33,0.73
3374,0.33,0.74
3375,0.33,0.75
3376,0.33,0.76
3377,0.33,0.77
3378,0.33,0.78
3379,0.33,0.79
3380,0.33,0.8
3381,0.33,0.81
3382,0.33,0.8200000000000001
3383,0.33,0.8300000000000001
3384,0.33,0.84
3385,0.33,0.85
3386,0.33,0.86
3387,0.33,0.87
3388,0.33,0.88
3389,0.33,0.89
3390,0.33,0.9
3391,0.33,0.91
3392,0.33,0.92
3393,0.33,0.93
3394,0.33,0.9400000000000001
3395,0.33,0.9500000000000001
3396,0.33,0.96
3397,0.33,0.97
3398,0.33,0.98
3399,0.33,0.99
3400,0.34,0.0
3401,0.34,0.01
3402,0.34,0.02
3403,0.34,0.03
3404,0.34,0.04
3405,0.34,0.05
3406,0.34,0.06
3407,0.34,0.07
3408,0.34,0.08
3409,0.34,0.09
3410,0.34,0.1
3411,0.34,0.11
3412,0.34,0.12
3413,0.34,0.13
3414,0.34,0.14
3415,0.34,0.15
3416,0.34,0.16
3417,0.34,0.17
3418,0.34,0.18
3419,0.34,0.19
3420,0.34,0.2
3421,0.34,0.21
3422,0.34,0.22
3423,0.34,0.23
3424,0.34,0.24
3425,0.34,0.25
3426,0.34,0.26
3427,0.34,0.27
3428,0.34,0.28
3429,0.34,0.29
3430,0.34,0.3
3431,0.34,0.31
3432,0.34,0.32
3433,0.34,0.33
3434,0.34,0.34
3435,0.34,0.35000000000000003
3436,0.34,0.36
3437,0.34,0.37
3438,0.34,0.38
3439,0.34,0.39
3440,0.34,0.4
3441,0.34,0.41000000000000003
3442,0.34,0.42
3443,0.34,0.43
3444,0.34,0.44
3445,0.34,0.45
3446,0.34,0.46
3447,0.34,0.47000000000000003
3448,0.34,0.48
3449,0.34,0.49
3450,0.34,0.5
3451,0.34,0.51
3452,0.34,0.52
3453,0.34,0.53
3454,0.34,0.54
3455,0.34,0.55
3456,0.34,0.56
3457,0.34,0.5700000000000001
3458,0.34,0.58
3459,0.34,0.59
3460,0.34,0.6
3461,0.34,0.61
3462,0.34,0.62
3463,0.34,0.63
3464,0.34,0.64
3465,0.34,0.65
3466,0.34,0.66
3467,0.34,0.67
3468,0.34,0.68
3469,0.34,0.6900000000000001
3470,0.34,0.7000000000000001
3471,0.34,0.71
3472,0.34,0.72
3473,0.34,0.73
3474,0.34,0.74
3475,0.34,0.75
3476,0.34,0.76
3477,0.34,0.77
3478,0.34,0.78
3479,0.34,0.79
3480,0.34,0.8
3481,0.34,0.81
3482,0.34,0.8200000000000001
3483,0.34,0.8300000000000001
3484,0.34,0.84
3485,0.34,0.85
3486,0.34,0.86
3487,0.34,0.87
3488,0.34,0.88
3489,0.34,0.89
3490,0.34,0.9
3491,0.34,0.91
3492,0.34,0.92
3493,0.34,0.93
3494,0.34,0.9400000000000001
3495,0.34,0.9500000000000001
3496,0.34,0.96
3497,0.34,0.97
3498,0.34,0.98
3499,0.34,0.99
3500,0.35000000000000003,0.0
3501,0.35000000000000003,0.01
3502,0.35000000000000003,0.02
3503,0.35000000000000003,0.03
3504,0.35000000000000003,0.04
3505,0.35000000000000003,0.05
3506,0.35000000000000003,0.06
3507,0.35000000000000003,0.07
3508,0.35000000000000003,0.08
3509,0.35000000000000003,0.09
3510,0.35000000000000003,0.1
3511,0.35000000000000003,0.11
3512,0.35000000000000003,0.12
3513,0.35000000000000003,0.13
3514,0.35000000000000003,0.14
3515,0.35000000000000003,0.15
3516,0.35000000000000003,0.16
3517,0.35000000000000003,0.17
3518,0.35000000000000003,0.18
3519,0.35000000000000003,0.19
3520,0.35000000000000003,0.2
3521,0.35000000000000003,0.21
3522,0.35000000000000003,0.22
3523,0.35000000000000003,0.23
3524,0.35000000000000003,0.24
3525,0.35000000000000003,0.25
3526,0.35000000000000003,0.26
3527,0.35000000000000003,0.27
3528,0.35000000000000003,0.28
3529,0.35000000000000003,0.29
3530,0.35000000000000003,0.3
3531,0.35000000000000003,0.31
3532,0.35000000000000003,0.32
3533,0.35000000000000003,0.33
3534,0.35000000000000003,0.34
3535,0.35000000000000003,0.35000000000000003
3536,0.35000000000000003,0.36
3537,0.35000000000000003,0.37
3538,0.35000000000000003,0.38
3539,0.35000000000000003,0.39
3540,0.35000000000000003,0.4
3541,0.35000000000000003,0.41000000000000003
3542,0.35000000000000003,0.42
3543,0.35000000000000003,0.43
3544,0.35000000000000003,0.44
3545,0.35000000000000003,0.45
3546,0.35000000000000003,0.46
3547,0.35000000000000003,0.47000000000000003
3548,0.35000000000000003,0.48
3549,0.35000000000000003,0.49
3550,0.35000000000000003,0.5
3551,0.35000000000000003,0.51
3552,0.35000000000000003,0.52
3553,0.35000000000000003,0.53
3554,0.35000000000000003,0.54
3555,0.35000000000000003,0.55
3556,0.35000000000000003,0.56
3557,0.35000000000000003,0.5700000000000001
3558,0.35000000000000003,0.58
3559,0.35000000000000003,0.59
3560,0.35000000000000003,0.6
3561,0.35000000000000003,0.61
3562,0.35000000000000003,0.62
3563,0.35000000000000003,0.63
3564,0.35000000000000003,0.64
3565,0.35000000000000003,0.65
3566,0.35000000000000003,0.66
3567,0.35000000000000003,0.67
3568,0.35000000000000003,0.68
3569,0.35000000000000003,0.6900000000000001
3570,0.35000000000000003,0.7000000000000001
3571,0.35000000000000003,0.71
3572,0.35000000000000003,0.72
3573,0.35000000000000003,0.73
3574,0.35000000000000003,0.74
3575,0.35000000000000003,0.75
3576,0.35000000000000003,0.76
3577,0.35000000000000003,0.77
3578,0.35000000000000003,0.78
3579,0.35000000000000003,0.79
3580,0.35000000000000003,0.8
3581,0.35000000000000003,0.81
3582,0.35000000000000003,0.8200000000000001
3583,0.35000000000000003,0.8300000000000001
3584,0.35000000000000003,0.84
3585,0.35000000000000003,0.85
3586,0.35000000000000003,0.86
3587,0.35000000000000003,0.87
3588,0.35000000000000003,0.88
3589,0.35000000000000003,0.89
3590,0.35000000000000003,0.9
3591,0.35000000000000003,0.91
3592,0.35000000000000003,0.92
3593,0.35000000000000003,0.93
3594,0.35000000000000003,0.9400000000000001
3595,0.35000000000000003,0.9500000000000001
3596,0.35000000000000003,0.96
3597,0.35000000000000003,0.97
3598,0.35000000000000003,0.98
3599,0.35000000000000003,0.99
3600,0.36,0.0
3601,0.36,0.01
3602,0.36,0.02
3603,0.36,0.03
3604,0.36,0.04
3605,0.36,0.05
3606,0.36,0.06
3607,0.36,0.07
3608,0.36,0.08
3609,0.36,0.09
3610,0.36,0.1
3611,0.36,0.11
3612,0.36,0.12
3613,0.36,0.13
3614,0.36,0.14
3615,0.36,0.15
3616,0.36,0.16
3617,0.36,0.17
3618,0.36,0.18
3619,0.36,0.19
3620,0.36,0.2
3621,0.36,0.21
3622,0.36,0.22
3623,0.36,0.23
3624,0.36,0.24
3625,0.36,0.25
3626,0.36,0.26
3627,0.36,0.27
3628,0.36,0.28
3629,0.36,0.29
3630,0.36,0.3
3631,0.36,0.31
3632,0.36,0.32
3633,0.36,0.33
3634,0.36,0.34
3635,0.36,0.35000000000000003
3636,0.36,0.36
3637,0.36,0.37
3638,0.36,0.38
3639,0.36,0.39
3640,0.36,0.4
3641,0.36,0.41000000000000003
3642,0.36,0.42
3643,0.36,0.43
3644,0.36,0.44
3645,0.36,0.45
3646,0.36,0.46
3647,0.36,0.47000000000000003
3648,0.36,0.48
3649,0.36,0.49
3650,0.36,0.5
3651,0.36,0.51
3652,0.36,0.52
3653,0.36,0.53
3654,0.36,0.54
3655,0.36,0.55
3656,0.36,0.56
3657,0.36,0.5700000000000001
3658,0.36,0.58
3659,0.36,0.59
3660,0.36,0.6
3661,0.36,0.61
3662,0.36,0.62
3663,0.36,0.63
3664,0.36,0.64
3665,0.36,0.65
3666,0.36,0.66
3667,0.36,0.67
3668,0.36,0.68
3669,0.36,0.6900000000000001
3670,0.36,0.7000000000000001
3671,0.36,0.71
3672,0.36,0.72
3673,0.36,0.73
3674,0.36,0.74
3675,0.36,0.75
3676,0.36,0.76
3677,0.36,0.77
3678,0.36,0.78
3679,0.36,0.79
3680,0.36,0.8
3681,0.36,0.81
3682,0.36,0.8200000000000001
3683,0.36,0.8300000000000001
3684,0.36,0.84
3685,0.36,0.85
3686,0.36,0.86
3687,0.36,0.87
3688,0.36,0.88
3689,0.36,0.89
3690,0.36,0.9
3691,0.36,0.91
3692,0.36,0.92
